-0.062460 0.124921 0.307877 0.479926 0.634974 0.767527 0.872890 0.947331 0.988212 0.994085 0.964743 0.901223 0.805778 0.681787 0.533644 0.366596 0.186561 -0.000083 -0.186723 -0.366749 -0.533783 -0.681908 -0.805875 -0.901294 -0.964784 -0.994096 -0.988192 -0.947280 -0.872811 -0.767422 -0.634846 -0.479781 -0.307720 -0.124757 0.062625 0.247789 0.424175 0.585534 0.726150 0.841042 0.926140 0.978429 0.996056 0.978398 0.926079 0.840954 0.726037 0.585400 0.424025 0.247629 0.062460 -0.124921 -0.307877 -0.479926 -0.634974 -0.767527 -0.872890 -0.947331 -0.988212 -0.994085 -0.964743 -0.901223 -0.805778 -0.681787 -0.533644 -0.366596 -0.186561 0.000083 0.186723 0.366749 0.533783 0.681908 0.805875 0.901294 0.964784 0.994096 0.988192 0.947280 0.872811 0.767422 0.634846 0.479781 0.307720 0.124757 -0.062625 -0.247789 -0.424175 -0.585534 -0.726150 -0.841042 -0.926140 -0.978429 -0.996056 -0.978398 -0.926079 -0.840954 -0.726037 -0.585400 -0.424025 -0.247629 -0.062460
-0.124183 0.062460 0.246891 0.422576 0.583291 0.723343 0.837769 0.922518 0.974585 0.992128 0.974524 0.922396 0.837593 0.723117 0.583025 0.422279 0.246573 0.062132 -0.124510 -0.306741 -0.478105 -0.632533 -0.764552 -0.869487 -0.943620 -0.984325 -0.990160 -0.960917 -0.897634 -0.802551 -0.679038 -0.531470 -0.365074 -0.185745 0.000165 0.186068 0.365380 0.531748 0.679278 0.802745 0.897774 0.960999 0.990180 0.984284 0.943519 0.869329 0.764343 0.632279 0.477817 0.306428 0.124183 -0.062460 -0.246891 -0.422576 -0.583291 -0.723343 -0.837769 -0.922518 -0.974585 -0.992128 -0.974524 -0.922396 -0.837593 -0.723117 -0.583025 -0.422279 -0.246573 -0.062132 0.124510 0.306741 0.478105 0.632533 0.764552 0.869487 0.943620 0.984325 0.990160 0.960917 0.897634 0.802551 0.679038 0.531470 0.365074 0.185745 -0.000165 -0.186068 -0.365380 -0.531748 -0.679278 -0.802745 -0.897774 -0.960999 -0.990180 -0.984284 -0.943519 -0.869329 -0.764343 -0.632279 -0.477817 -0.306428 -0.124183
-0.184931 0.000246 0.185414 0.364015 0.529720 0.676659 0.799627 0.894268 0.957229 0.986280 0.980392 0.939772 0.865861 0.761276 0.629722 0.475861 0.305141 0.123612 -0.062296 -0.245997 -0.420984 -0.581057 -0.720546 -0.834509 -0.918909 -0.970757 -0.988215 -0.970665 -0.918728 -0.834246 -0.720209 -0.580659 -0.420539 -0.245521 -0.061805 0.124100 0.305609 0.476292 0.630101 0.761589 0.866098 0.939924 0.980453 0.986249 0.957107 0.894059 0.799338 0.676300 0.529304 0.363558 0.184931 -0.000246 -0.185414 -0.364015 -0.529720 -0.676659 -0.799627 -0.894268 -0.957229 -0.986280 -0.980392 -0.939772 -0.865861 -0.761276 -0.629722 -0.475861 -0.305141 -0.123612 0.062296 0.245997 0.420984 0.581057 0.720546 0.834509 0.918909 0.970757 0.988215 0.970665 0.918728 0.834246 0.720209 0.580659 0.420539 0.245521 0.061805 -0.124100 -0.305609 -0.476292 -0.630101 -0.761589 -0.866098 -0.939924 -0.980453 -0.986249 -0.957107 -0.894059 -0.799338 -0.676300 -0.529304 -0.363558 -0.184931
-0.244473 -0.061480 0.123692 0.304481 0.474485 0.627679 0.758638 0.862721 0.936242 0.976597 0.982354 0.953312 0.890498 0.796137 0.673574 0.527148 0.362048 0.184122 -0.000327 -0.184763 -0.362655 -0.527699 -0.674050 -0.796521 -0.890776 -0.953474 -0.982395 -0.976515 -0.936040 -0.862406 -0.758221 -0.627176 -0.473912 -0.303860 -0.123044 0.062132 0.245106 0.419397 0.578831 0.717760 0.831261 0.915315 0.966943 0.984317 0.966821 0.915075 0.830912 0.717313 0.578303 0.418806 0.244473 0.061480 -0.123692 -0.304481 -0.474485 -0.627679 -0.758638 -0.862721 -0.936242 -0.976597 -0.982354 -0.953312 -0.890498 -0.796137 -0.673574 -0.527148 -0.362048 -0.184122 0.000327 0.184763 0.362655 0.527699 0.674050 0.796521 0.890776 0.953474 0.982395 0.976515 0.936040 0.862406 0.758221 0.627176 0.473912 0.303860 0.123044 -0.062132 -0.245106 -0.419397 -0.578831 -0.717760 -0.831261 -0.915315 -0.966943 -0.984317 -0.966821 -0.915075 -0.830912 -0.717313 -0.578303 -0.418806 -0.244473
-0.302584 -0.122478 0.061968 0.244218 0.417817 0.576614 0.714985 0.828027 0.911735 0.963145 0.980435 0.962993 0.911436 0.827591 0.714428 0.575956 0.417081 0.243431 0.061156 -0.123284 -0.303358 -0.472684 -0.625266 -0.755697 -0.859358 -0.932575 -0.972755 -0.978475 -0.949532 -0.886951 -0.792950 -0.670858 -0.525000 -0.360544 -0.183316 0.000407 0.184115 0.361300 0.525687 0.671450 0.793428 0.887297 0.949734 0.978526 0.972653 0.932324 0.858966 0.755179 0.624640 0.471972 0.302584 0.122478 -0.061968 -0.244218 -0.417817 -0.576614 -0.714985 -0.828027 -0.911735 -0.963145 -0.980435 -0.962993 -0.911436 -0.827591 -0.714428 -0.575956 -0.417081 -0.243431 -0.061156 0.123284 0.303358 0.472684 0.625266 0.755697 0.859358 0.932575 0.972755 0.978475 0.949532 0.886951 0.792950 0.670858 0.525000 0.360544 0.183316 -0.000407 -0.184115 -0.361300 -0.525687 -0.671450 -0.793428 -0.887297 -0.949734 -0.978526 -0.972653 -0.932324 -0.858966 -0.755179 -0.624640 -0.471972 -0.302584
-0.359047 -0.182513 0.000486 0.183468 0.359951 0.523682 0.668861 0.790346 0.883832 0.946008 0.974672 0.968807 0.928622 0.855539 0.752149 0.622114 0.470040 0.301314 0.121914 -0.061804 -0.243333 -0.416242 -0.574406 -0.712220 -0.824804 -0.908169 -0.959362 -0.976568 -0.959180 -0.907811 -0.824284 -0.711555 -0.573619 -0.415363 -0.242392 -0.060834 0.122879 0.302238 0.470891 0.622862 0.752769 0.856007 0.928922 0.968929 0.974611 0.945767 0.883419 0.789775 0.668153 0.522861 0.359047 0.182513 -0.000486 -0.183468 -0.359951 -0.523682 -0.668861 -0.790346 -0.883832 -0.946008 -0.974672 -0.968807 -0.928622 -0.855539 -0.752149 -0.622114 -0.470040 -0.301314 -0.121914 0.061804 0.243333 0.416242 0.574406 0.712220 0.824804 0.908169 0.959362 0.976568 0.959180 0.907811 0.824284 0.711555 0.573619 0.415363 0.242392 0.060834 -0.122879 -0.302238 -0.470891 -0.622862 -0.752769 -0.856007 -0.928922 -0.968929 -0.974611 -0.945767 -0.883419 -0.789775 -0.668153 -0.522861 -0.359047
-0.413652 -0.241358 -0.060514 0.122474 0.301123 0.469105 0.620468 0.749851 0.852670 0.925283 0.965117 0.970762 0.942017 0.879900 0.786612 0.665459 0.520731 0.357556 0.181714 -0.000565 -0.182824 -0.358606 -0.521684 -0.666282 -0.787276 -0.880381 -0.942297 -0.970833 -0.964976 -0.924934 -0.852126 -0.749131 -0.619598 -0.468115 -0.300049 -0.121354 0.061641 0.242452 0.414674 0.572205 0.709467 0.821594 0.904617 0.955593 0.972717 0.955381 0.904201 0.820989 0.708693 0.571292 0.413652 0.241358 0.060514 -0.122474 -0.301123 -0.469105 -0.620468 -0.749851 -0.852670 -0.925283 -0.965117 -0.970762 -0.942017 -0.879900 -0.786612 -0.665459 -0.520731 -0.357556 -0.181714 0.000565 0.182824 0.358606 0.521684 0.666282 0.787276 0.880381 0.942297 0.970833 0.964976 0.924934 0.852126 0.749131 0.619598 0.468115 0.300049 0.121354 -0.061641 -0.242452 -0.414674 -0.572205 -0.709467 -0.821594 -0.904617 -0.955593 -0.972717 -0.955381 -0.904201 -0.820989 -0.708693 -0.571292 -0.413652
-0.466198 -0.298789 -0.120795 0.061478 0.241573 0.413111 0.570014 0.706723 0.818397 0.901079 0.951839 0.968880 0.951598 0.900606 0.817708 0.705843 0.568974 0.411948 0.240328 0.060195 -0.122071 -0.300012 -0.467325 -0.618083 -0.746945 -0.849346 -0.921659 -0.961321 -0.966928 -0.938281 -0.876395 -0.783463 -0.662776 -0.518609 -0.356071 -0.180919 0.000643 0.182181 0.357266 0.519695 0.663713 0.784218 0.876943 0.938601 0.967009 0.961160 0.921261 0.848727 0.746125 0.617092 0.466198 0.298789 0.120795 -0.061478 -0.241573 -0.413111 -0.570014 -0.706723 -0.818397 -0.901079 -0.951839 -0.968880 -0.951598 -0.900606 -0.817708 -0.705843 -0.568974 -0.411948 -0.240328 -0.060195 0.122071 0.300012 0.467325 0.618083 0.746945 0.849346 0.921659 0.961321 0.966928 0.938281 0.876395 0.783463 0.662776 0.518609 0.356071 0.180919 -0.000643 -0.182181 -0.357266 -0.519695 -0.663713 -0.784218 -0.876943 -0.938601 -0.967009 -0.961160 -0.921261 -0.848727 -0.746125 -0.617092 -0.466198
-0.516496 -0.354592 -0.180127 0.000720 0.181542 0.355932 0.517713 0.661153 0.781173 0.873518 0.934919 0.963200 0.957359 0.917603 0.845341 0.743132 0.614597 0.464290 0.297535 0.120239 -0.061315 -0.240698 -0.411554 -0.567830 -0.703991 -0.815212 -0.897554 -0.948100 -0.965059 -0.947830 -0.897024 -0.814440 -0.703005 -0.566665 -0.410250 -0.239303 -0.059878 0.121669 0.298905 0.465552 0.615707 0.744050 0.846035 0.918048 0.957540 0.963110 0.934561 0.872905 0.780326 0.660103 0.516496 0.354592 0.180127 -0.000720 -0.181542 -0.355932 -0.517713 -0.661153 -0.781173 -0.873518 -0.934919 -0.963200 -0.957359 -0.917603 -0.845341 -0.743132 -0.614597 -0.464290 -0.297535 -0.120239 0.061315 0.240698 0.411554 0.567830 0.703991 0.815212 0.897554 0.948100 0.965059 0.947830 0.897024 0.814440 0.703005 0.566665 0.410250 0.239303 0.059878 -0.121669 -0.298905 -0.465552 -0.615707 -0.744050 -0.846035 -0.918048 -0.957540 -0.963110 -0.934561 -0.872905 -0.780326 -0.660103 -0.516496
-0.564365 -0.408560 -0.238282 -0.059562 0.121268 0.297802 0.463786 0.613340 0.741166 0.842736 0.914452 0.953773 0.959306 0.930855 0.869428 0.777201 0.657442 0.514392 0.353120 0.179338 -0.000797 -0.180904 -0.354602 -0.515738 -0.658604 -0.778138 -0.870107 -0.931252 -0.959406 -0.953573 -0.913959 -0.841968 -0.740150 -0.612111 -0.462389 -0.296285 -0.119686 0.061153 0.239826 0.410003 0.565655 0.701269 0.812040 0.894044 0.944376 0.961253 0.944077 0.893457 0.811186 0.700178 0.564365 0.408560 0.238282 0.059562 -0.121268 -0.297802 -0.463786 -0.613340 -0.741166 -0.842736 -0.914452 -0.953773 -0.959306 -0.930855 -0.869428 -0.777201 -0.657442 -0.514392 -0.353120 -0.179338 0.000797 0.180904 0.354602 0.515738 0.658604 0.778138 0.870107 0.931252 0.959406 0.953573 0.913959 0.841968 0.740150 0.612111 0.462389 0.296285 0.119686 -0.061153 -0.239826 -0.410003 -0.565655 -0.701269 -0.812040 -0.894044 -0.944376 -0.961253 -0.944077 -0.893457 -0.811186 -0.700178 -0.564365
