-0.062460 0.125658 0.309326 0.482035 0.637668 0.770711 0.876452 0.951144 0.992141 0.997991 0.968486 0.904673 0.808811 0.684296 0.535540 0.367812 0.187054 -0.000330 -0.187702 -0.368425 -0.536097 -0.684777 -0.809198 -0.904953 -0.968650 -0.998032 -0.992058 -0.950940 -0.876134 -0.770291 -0.637160 -0.481457 -0.308699 -0.125004 0.063119 0.249005 0.426071 0.588043 0.729183 0.844491 0.929883 0.982334 0.999984 0.982210 0.929641 0.844138 0.728732 0.587509 0.425474 0.248367 0.062460 -0.125658 -0.309326 -0.482035 -0.637668 -0.770711 -0.876452 -0.951144 -0.992141 -0.997991 -0.968486 -0.904673 -0.808811 -0.684296 -0.535540 -0.367812 -0.187054 0.000330 0.187702 0.368425 0.536097 0.684777 0.809198 0.904953 0.968650 0.998032 0.992058 0.950940 0.876134 0.770291 0.637160 0.481457 0.308699 0.125004 -0.063119 -0.249005 -0.426071 -0.588043 -0.729183 -0.844491 -0.929883 -0.982334 -0.999984 -0.982210 -0.929641 -0.844138 -0.728732 -0.587509 -0.425474 -0.248367 -0.062460
-0.124675 0.063447 0.249321 0.426363 0.588300 0.729397 0.844655 0.929990 0.982380 0.999969 0.982133 0.929505 0.843948 0.728494 0.587233 0.425169 0.248043 0.062130 -0.125984 -0.309635 -0.482317 -0.637912 -0.770910 -0.876597 -0.951231 -0.992166 -0.997954 -0.968389 -0.904518 -0.808604 -0.684045 -0.535253 -0.367500 -0.186728 0.000660 0.188023 0.368726 0.536367 0.685007 0.809379 0.905080 0.968717 0.998037 0.992001 0.950823 0.875962 0.770069 0.636896 0.481161 0.308380 0.124675 -0.063447 -0.249321 -0.426363 -0.588300 -0.729397 -0.844655 -0.929990 -0.982380 -0.999969 -0.982133 -0.929505 -0.843948 -0.728494 -0.587233 -0.425169 -0.248043 -0.062130 0.125984 0.309635 0.482317 0.637912 0.770910 0.876597 0.951231 0.992166 0.997954 0.968389 0.904518 0.808604 0.684045 0.535253 0.367500 0.186728 -0.000660 -0.188023 -0.368726 -0.536367 -0.685007 -0.809379 -0.905080 -0.968717 -0.998037 -0.992001 -0.950823 -0.875962 -0.770069 -0.636896 -0.481161 -0.308380 -0.124675
-0.186401 0.000989 0.188344 0.369027 0.536637 0.685236 0.809560 0.905206 0.968784 0.998042 0.991944 0.950706 0.875789 0.769846 0.636632 0.480864 0.308062 0.124346 -0.063775 -0.249636 -0.426654 -0.588558 -0.729612 -0.844818 -0.930097 -0.982426 -0.999953 -0.982056 -0.929369 -0.843758 -0.728257 -0.586957 -0.424864 -0.247720 -0.061800 0.126309 0.309943 0.482598 0.638156 0.771108 0.876742 0.951318 0.992192 0.997918 0.968292 0.904363 0.808398 0.683794 0.534966 0.367187 0.186401 -0.000989 -0.188344 -0.369027 -0.536637 -0.685236 -0.809560 -0.905206 -0.968784 -0.998042 -0.991944 -0.950706 -0.875789 -0.769846 -0.636632 -0.480864 -0.308062 -0.124346 0.063775 0.249636 0.426654 0.588558 0.729612 0.844818 0.930097 0.982426 0.999953 0.982056 0.929369 0.843758 0.728257 0.586957 0.424864 0.247720 0.061800 -0.126309 -0.309943 -0.482598 -0.638156 -0.771108 -0.876742 -0.951318 -0.992192 -0.997918 -0.968292 -0.904363 -0.808398 -0.683794 -0.534966 -0.367187 -0.186401
-0.247397 -0.061470 0.126634 0.310252 0.482879 0.638400 0.771306 0.876887 0.951404 0.992218 0.997881 0.968194 0.904209 0.808191 0.683543 0.534679 0.366875 0.186074 -0.001319 -0.188665 -0.369328 -0.536907 -0.685466 -0.809741 -0.905332 -0.968850 -0.998047 -0.991887 -0.950589 -0.875616 -0.769624 -0.636368 -0.480568 -0.307743 -0.124017 0.064103 0.249952 0.426946 0.588815 0.729826 0.844982 0.930204 0.982473 0.999937 0.981978 0.929233 0.843568 0.728020 0.586681 0.424559 0.247397 0.061470 -0.126634 -0.310252 -0.482879 -0.638400 -0.771306 -0.876887 -0.951404 -0.992218 -0.997881 -0.968194 -0.904209 -0.808191 -0.683543 -0.534679 -0.366875 -0.186074 0.001319 0.188665 0.369328 0.536907 0.685466 0.809741 0.905332 0.968850 0.998047 0.991887 0.950589 0.875616 0.769624 0.636368 0.480568 0.307743 0.124017 -0.064103 -0.249952 -0.426946 -0.588815 -0.729826 -0.844982 -0.930204 -0.982473 -0.999937 -0.981978 -0.929233 -0.843568 -0.728020 -0.586681 -0.424559 -0.247397
-0.307425 -0.123688 0.064431 0.250267 0.427237 0.589073 0.730040 0.845145 0.930310 0.982519 0.999921 0.981901 0.929096 0.843378 0.727783 0.586405 0.424254 0.247073 0.061140 -0.126959 -0.310561 -0.483160 -0.638644 -0.771503 -0.877032 -0.951491 -0.992243 -0.997845 -0.968097 -0.904054 -0.807984 -0.683291 -0.534393 -0.366563 -0.185747 0.001649 0.188986 0.369628 0.537177 0.685695 0.809922 0.905458 0.968917 0.998052 0.991830 0.950472 0.875443 0.769402 0.636103 0.480271 0.307425 0.123688 -0.064431 -0.250267 -0.427237 -0.589073 -0.730040 -0.845145 -0.930310 -0.982519 -0.999921 -0.981901 -0.929096 -0.843378 -0.727783 -0.586405 -0.424254 -0.247073 -0.061140 0.126959 0.310561 0.483160 0.638644 0.771503 0.877032 0.951491 0.992243 0.997845 0.968097 0.904054 0.807984 0.683291 0.534393 0.366563 0.185747 -0.001649 -0.188986 -0.369628 -0.537177 -0.685695 -0.809922 -0.905458 -0.968917 -0.998052 -0.991830 -0.950472 -0.875443 -0.769402 -0.636103 -0.480271 -0.307425
-0.366250 -0.185420 0.001978 0.189307 0.369929 0.537446 0.685924 0.810103 0.905584 0.968983 0.998056 0.991773 0.950355 0.875270 0.769179 0.635839 0.479974 0.307106 0.123359 -0.064759 -0.250583 -0.427529 -0.589330 -0.730254 -0.845308 -0.930417 -0.982565 -0.999905 -0.981823 -0.928960 -0.843188 -0.727545 -0.586129 -0.423949 -0.246750 -0.060810 0.127284 0.310869 0.483442 0.638888 0.771701 0.877177 0.951578 0.992268 0.997808 0.967999 0.903899 0.807777 0.683040 0.534106 0.366250 0.185420 -0.001978 -0.189307 -0.369929 -0.537446 -0.685924 -0.810103 -0.905584 -0.968983 -0.998056 -0.991773 -0.950355 -0.875270 -0.769179 -0.635839 -0.479974 -0.307106 -0.123359 0.064759 0.250583 0.427529 0.589330 0.730254 0.845308 0.930417 0.982565 0.999905 0.981823 0.928960 0.843188 0.727545 0.586129 0.423949 0.246750 0.060810 -0.127284 -0.310869 -0.483442 -0.638888 -0.771701 -0.877177 -0.951578 -0.992268 -0.997808 -0.967999 -0.903899 -0.807777 -0.683040 -0.534106 -0.366250
-0.423644 -0.246427 -0.060480 0.127609 0.311178 0.483723 0.639132 0.771899 0.877321 0.951664 0.992294 0.997771 0.967902 0.903744 0.807570 0.682789 0.533818 0.365938 0.185093 -0.002308 -0.189628 -0.370230 -0.537716 -0.686154 -0.810284 -0.905709 -0.969050 -0.998061 -0.991715 -0.950238 -0.875097 -0.768956 -0.635575 -0.479678 -0.306788 -0.123029 0.065087 0.250898 0.427820 0.589587 0.730468 0.845471 0.930523 0.982611 0.999889 0.981746 0.928824 0.842997 0.727308 0.585853 0.423644 0.246427 0.060480 -0.127609 -0.311178 -0.483723 -0.639132 -0.771899 -0.877321 -0.951664 -0.992294 -0.997771 -0.967902 -0.903744 -0.807570 -0.682789 -0.533818 -0.365938 -0.185093 0.002308 0.189628 0.370230 0.537716 0.686154 0.810284 0.905709 0.969050 0.998061 0.991715 0.950238 0.875097 0.768956 0.635575 0.479678 0.306788 0.123029 -0.065087 -0.250898 -0.427820 -0.589587 -0.730468 -0.845471 -0.930523 -0.982611 -0.999889 -0.981746 -0.928824 -0.842997 -0.727308 -0.585853 -0.423644
-0.479381 -0.306469 -0.122700 0.065415 0.251213 0.428112 0.589844 0.730681 0.845634 0.930629 0.982656 0.999873 0.981668 0.928687 0.842807 0.727070 0.585576 0.423338 0.246103 0.060150 -0.127934 -0.311486 -0.484004 -0.639375 -0.772096 -0.877466 -0.951750 -0.992319 -0.997734 -0.967804 -0.903589 -0.807363 -0.682537 -0.533531 -0.365625 -0.184766 0.002638 0.189948 0.370530 0.537986 0.686383 0.810464 0.905835 0.969116 0.998065 0.991658 0.950120 0.874924 0.768734 0.635310 0.479381 0.306469 0.122700 -0.065415 -0.251213 -0.428112 -0.589844 -0.730681 -0.845634 -0.930629 -0.982656 -0.999873 -0.981668 -0.928687 -0.842807 -0.727070 -0.585576 -0.423338 -0.246103 -0.060150 0.127934 0.311486 0.484004 0.639375 0.772096 0.877466 0.951750 0.992319 0.997734 0.967804 0.903589 0.807363 0.682537 0.533531 0.365625 0.184766 -0.002638 -0.189948 -0.370530 -0.537986 -0.686383 -0.810464 -0.905835 -0.969116 -0.998065 -0.991658 -0.950120 -0.874924 -0.768734 -0.635310 -0.479381
-0.533244 -0.365313 -0.184439 0.002967 0.190269 0.370831 0.538255 0.686612 0.810645 0.905960 0.969182 0.998070 0.991600 0.950003 0.874751 0.768511 0.635046 0.479084 0.306150 0.122371 -0.065743 -0.251528 -0.428403 -0.590101 -0.730895 -0.845797 -0.930735 -0.982702 -0.999856 -0.981590 -0.928550 -0.842616 -0.726832 -0.585300 -0.423033 -0.245780 -0.059820 0.128259 0.311795 0.484285 0.639619 0.772294 0.877610 0.951837 0.992344 0.997697 0.967706 0.903433 0.807156 0.682285 0.533244 0.365313 0.184439 -0.002967 -0.190269 -0.370831 -0.538255 -0.686612 -0.810645 -0.905960 -0.969182 -0.998070 -0.991600 -0.950003 -0.874751 -0.768511 -0.635046 -0.479084 -0.306150 -0.122371 0.065743 0.251528 0.428403 0.590101 0.730895 0.845797 0.930735 0.982702 0.999856 0.981590 0.928550 0.842616 0.726832 0.585300 0.423033 0.245780 0.059820 -0.128259 -0.311795 -0.484285 -0.639619 -0.772294 -0.877610 -0.951837 -0.992344 -0.997697 -0.967706 -0.903433 -0.807156 -0.682285 -0.533244
-0.585024 -0.422728 -0.245456 -0.059490 0.128584 0.312103 0.484566 0.639862 0.772491 0.877755 0.951923 0.992369 0.997660 0.967608 0.903278 0.806949 0.682034 0.532957 0.365000 0.184113 -0.003297 -0.190590 -0.371131 -0.538525 -0.686841 -0.810825 -0.906086 -0.969248 -0.998074 -0.991542 -0.949885 -0.874578 -0.768288 -0.634781 -0.478787 -0.305832 -0.122042 0.066071 0.251844 0.428694 0.590358 0.731109 0.845959 0.930841 0.982748 0.999840 0.981512 0.928414 0.842426 0.726595 0.585024 0.422728 0.245456 0.059490 -0.128584 -0.312103 -0.484566 -0.639862 -0.772491 -0.877755 -0.951923 -0.992369 -0.997660 -0.967608 -0.903278 -0.806949 -0.682034 -0.532957 -0.365000 -0.184113 0.003297 0.190590 0.371131 0.538525 0.686841 0.810825 0.906086 0.969248 0.998074 0.991542 0.949885 0.874578 0.768288 0.634781 0.478787 0.305832 0.122042 -0.066071 -0.251844 -0.428694 -0.590358 -0.731109 -0.845959 -0.930841 -0.982748 -0.999840 -0.981512 -0.928414 -0.842426 -0.726595 -0.585024
